id,text,label
621,"(d) they evaluate, on an annual basis, any progress observed in the number of collaborative initiatives entered, as well as the manner in which the initiatives are taking place and the successes achieved through them.",
622,The sectors shall work together to ensure that their collaborative initiatives are predictable in practice through—,
623,"(a) definition, in advance, of all processes required;",
624,"(b) recognition, in advance of their relationships with third parties, which may influence their collaboration; and",
625,"(c) identification, in advance, of risks, needs and support required for .",
626,1. The Government commits itself to—,
627,"establish, respect, and promote an (a) enabling environment for public benefit organization work; and",
628,promote the use of these guiding (b) principles in all Government-public benefit organization collaborative initiatives.,
629,2. Public benefit organisations commit themselves,
630,to- explore opportunities for principled (a) and structured collaboration with the Government in their activities; and,
631,(b) promote the use of these guiding principles in all Government-public benefit organization collaborative initiatives.,
632,3.The sectors jointly commit themselves to—,
633,collaborate in a manner consistent (a) with these guiding principles;,
634,"(b) champion the repeated use of these principles by their sectors, over the long-term.",
635,"4. The sectors agree to establish a joint committee of not more than fifteen members, with shared representation from both sectors in pursuance of the provisions of these principles. The joint committee shall annually monitor and assess progress made by the sectors in terms of application of these principles and report this to interested parties and stakeholders.",
636,(a) base its report on information collected from evaluation processes conducted by individual Government and public benefit organization actors and also on emerging issues with regard to collaboration;,
637,"champion the dissemination of the (b) principles amongst the sectors, their respective stakeholders and the public as well;",
638,"clarify any questions touching on the (c) construction, meaning or effect of these principles or their contents.",
639,"6.The joint committee shall review these principles on an annual basis and will receive proposals for review of the principles from either the Government or public benefit organization actors, and any reviews will be agreed upon by means of exchange of letters.",
640,1. Indirect government support in the form of—,
641,income tax on income received from (i) membership subscriptions and any donations or grants;,
642,(ii) income tax on income acquired from the active conduct of income producing activities if the income is wholly used to support the public benefit purposes for which the organization was established;,
643,(iii) tax on interest and dividends on investments and gains earned on assets or the sale of assets;,
644,"preferential treatment under value added tax (VAT), (b) and customs duties in relation to imported goods or services that are used to further their public benefit purposes;",
645,(c) incentives for donations by legal and natural persons;,
646,(d) employment tax preferences and;,
647,"(e) special tax incentives for donations to form endowments, prudent investment policies, etc.",
648,"Provision of direct government financing for public benefit 2. organizations that partner with the government, via budget subsidies, grants for specific purposes, and contracts to perform certain work.",
649,Preferential treatment in public procurement procedures and 3. bidding for contracts.,
650,Provision of information to enable public benefit 4. organizations to contribute effectively to the policy processes.,
651,Access to training courses that are relevant to public benefit 5. organizations and offered by government institutions.,
652,PROCEDURE FOR NOMINATING MEMBERS OF THE BOARD OF THE AUTHORITY,
653,"1. The Cabinet Secretary shall, within fourteen days of the commencement of this Act, by advertisement in the Gazette and in at least three daily newspapers of national circulation, declare vacancies and invite applications from persons qualified under this Act for nomination as members of the Board.",
654,An application under paragraph 1 shall be 2. forwarded to the Permanent Secretary of the Ministry for the time being responsible for planning and national development within fourteen days of the advertisement and may be made by —,
655,any qualified person; or (a),
656,"any person, organization or group of (b) persons proposing the nomination of any qualified person.",
657,3. The names of all applicants under paragraph 1 shall be published in the Gazette.,
658,"4. The Cabinet Secretary shall, within seven days of the expiry of the period prescribed under paragraph 1, convene a committee comprising of representatives of a broad spectrum of public benefit organizations for the purposes of considering the applications, interviewing and short listing twelve persons qualified for appointment as members of the Board.",
659,5. The committee shall rank and provide comments regarding each of the finalists to the Cabinet Secretary.,
660,"6. The Cabinet Secretary shall, within seven days of the expiry of the period provided for in paragraph 4, forward the shortlisted names to the National Assembly.",
661,"7. The National Assembly shall, within fourteen days of the receipt of names under paragraph 6, through an open and consultative vetting process, consider all nominations and approve the names of six nominees for appointment as members of the Board.",
662,"8. Upon consideration and approval by the National Assembly, the Clerk of the National Assembly shall within seven days forward the names of the approved persons to the Cabinet Secretary for appointment.",
663,"Where the National Assembly fails to approve the 9. minimum number of nominees required, the Clerk of the National Assembly shall within three days of the decision communicate the names of the approved nominees and those of the rejected nominees to the Cabinet Secretary for the submission by the Cabinet Secretary, within seven days, of fresh nominations in respect of the rejected candidates.",
664,10. Upon submission of fresh nominations by the Cabinet Secretary procedure under paragraphs 7 and 8 shall apply.,
665,"11. Upon receipt of the names of the nominees, the Cabinet Secretary shall, by notice in the Gazette, appoint the approved persons as members of the Board.",
666,"10. In nominating or appointing persons as members of the Board, the National Assembly and the Cabinet Secretary shall have regard to gender equity and regional balance.",
667,PROVISIONS AS TO THE CONDUCT OF BUSINESS AND AFFAIRS OF THE BOARD OF THE AUTHORITY,
668,1. (1) The Board shall meet not less than four times in Meetings. every financial year and not more than four months shall elapse between the date of one meeting and the date of the next meeting.,
669,"(2) Notwithstanding subparagraph (1), the chairperson may, and upon requisition in writing by at least five members shall, convene a special meeting of the Board any time for the transaction of the business of the Board.",
670,"(3) Unless three quarters of the total members of the Board otherwise agree, at least fourteen days' written notice of every meeting of the Board shall be given to every member of the Board.",
671,(4) The quorum for the conduct of the business of the Board shall be half of the total members including the chairperson or the person presiding.,
672,"(5) The chairperson, or in his absence the vice- chairperson, shall preside at every meeting of the Board but the members present shall elect one of their number to preside whenever the chairperson and vice-chairperson are absent, and the person so elected shall have all the powers of the chairperson with respect to that meeting and the business transacted thereat",
673,"(6) Unless a unanimous decision is reached, a decision on any matter before the Board shall be by a majority of the votes of the members present and voting, and in case of an equality of votes, the chairperson or the person presiding shall have a casting vote.",
674,"(7) Subject to subparagraph (5), no proceedings of the Board shall be invalid by reason only of a vacancy among the members thereof.",
675,"(8) Subject to the provisions of this Schedule, the Board may determine its own procedure and the procedure for any committee of the Board and for the attendance of other persons at its meetings and may make standing orders in respect thereof.",
676,2. (1) The Board may establish such committees as it Committees may deem appropriate to perform such functions and of the Board. responsibilities as it may determine.,
677,(2) The Board shall appoint the chairperson of a committee established under subparagraph (1) from amongst its members.,
678,(3) All decisions by the committees appointed under paragraph (1) shall be ratified by the Board.,
679,"3. (1) A member who has an interest in any contract, or Disclosure of other matter present at a meeting shall at the meeting and as interest. soon as reasonably practicable after the commencement, disclose the fact thereof and shall not take part in the consideration or discussion of, or vote on, any questions with",
680,"respect to the contract or other matter, or be counted in the quorum of the meeting during consideration of the matter.",
681,(2) A disclosure of interest made under subparagraph (1) shall be recorded in the minutes of the meeting at which it is made.,
682,(3) A member of the Board who contravenes subparagraph (1) commits an offence and is liable on conviction to a fine not exceeding two hundred thousand shillings.,
683,"Contracts and 	4. Any contract or instrument which, if entered into or executed by a person not being a body corporate, would instruments. not require to be under seal may be entered into or executed on behalf of the Authority by any person generally or specially authorized by the Board for that purpose.",
684,"""appointed day"" means the day on which this Act shall come into operation;",
685,"""former Board"" means the Board known as the Non- Governmental Organization Co-ordination Board existing immediately before the commencement of this Act.",
686,"2.(1) All the funds, assets and other property, both Assets and movable and immovable, which immediately before the liabilities. appointed day were vested in the former Board shall by virtue of this paragraph and without further assurance, vest in the Authority.",
687,"(2) All rights, powers, liabilities and duties, whether arising under any written law or otherwise, which immediately before the appointed day were vested in, imposed on or enforceable by or against the former Board shall by virtue of this paragraph, be transferred to, vested in, imposed on, or be enforceable by or against the Authority.",
688,"(3) On and after the appointed day, all actions, suits or legal proceedings by or against the former Board may be continued or prosecuted by or against the Commission and no such suit, action or legal proceedings shall abate or be affected by the coming into operation of this Act.",
689,"(4) Any reference in any written law or in any document or instrument to the former Board shall, on and after the",
690,"appointed day, be construed to be a reference to the Authority.",
691,"The annual estimates of the former Board, for the 3. Annual financial year in which the appointed day occurs, shall be estimates. deemed to be the annual estimates of the Authority for the remainder of that financial year:",
692,Provided that such estimates may be varied by the Authority in such manner as the Cabinet Secretary may approve.,
693,"The administrative decisions made by the former 4. Administrativ Board or by the Cabinet Secretary which are in force e decisions. immediately before the appointed day shall, on or after such day, have force as if they were directions made by the Authority or the Cabinet Secretary under this Act.",
694,"5.(1) Every non-governmental organization which on Non- the appointed day is registered under the Non-Governmental governmental Organizations Act (now repealed) shall, be deemed to be organisations registered as a public benefit organization under this Act and registered by shall have up to one year from the appointed day to seek the former Board. registration as a public benefit organization under this Act.",
695,"(2) A non-governmental organization referred to in paragraph (1) that fails to seek registration under this Act, after specific notice to it and a reasonable opportunity to do so, shall cease to have public benefit organization or any similar or equivalent status thirty days after the expiration of the specific notice period, unless it has by then, filed its application to be registered as a public benefit organization.",
696,"6. (1) A person, other than a public officer, who was a Members of member of the former Board immediately before the the Board of commencement of this Act shall be deemed to be a member the Authority. of the Board of the Authority and shall continue in office as if appointed under this Act for the remainder of the three year term as provided for under this Act and shall be eligible for re-appointment once.",
697,"(2) Until such time as the terms of all persons serving the remainder of their term under subparagraph (1) have lapsed, the Board shall be deemed to be properly constituted notwithstanding that it has more members than has been provided for in section 35 of this Act.",
698,(3) The Executive Director appointed under the former Act and in office immediately before the commencement of this Act shall continue as the Director under this Act for his,
699,or her unexpired term and shall continue in office as if appointed under this Act for the remainder of a five-year term as provided for under this Act:,
700,Provided that that person shall be eligible for re- appointment as Director.,
701,7. (1) A non-governmental organization registered under the repealed Act shall be deemed registered under this Act and any obligations including duty to submit reports or returns pending or in the process shall be deemed as obligations under this Act in so far as such are consistent with this Act.,
702,"(2) A non-governmental organization that was exempted from registration under the provisions of the former Act shall within three months of the commencement of this Act, apply for registration.",
703,8. The staff or agents of the former board shall be deemed to be members of staff or agents of the Authority.,
704,"9. Members of the governing board of the Non- Governmental Organizations Council in office immediately before the commencement of this Act shall continue in office as members of the governing board of the Federation under this Act as if elected to office under this Act, but only for the remainder of their term but shall be eligible for election to the governing board of the federation under this Act:",
705,"Provided that cessation of membership in the governing board of the council under this paragraph shall not affect the membership of a member of the Board of the Authority, who shall, despite that cessation, continue in office as provided for in paragraph 1.",
706,DESCRIPTION OF AREAS FOR WHICH AN ORGANIZATION MAY BE REGISTERED,
707,"An organization that has as its objective the promotion of public benefit in any of, but not limited to the areas set out below may be registered by the Authority-",
708,(h) environment and conservation generally;,
709,(t) population and reproductive health;,
710,"(v) disaster prevention, preparedness and mitigation;",
711,(x) pastoralism and the marginalized communities;,
