id,text,label
1865,Review engagement — designated corporations,
1866,"188 (1) Subject to subsection (2), the public accountant of a designated corporation shall",
1867,conduct a review engagement in the prescribed manner.,
1868,Audit engagement — designated corporations,
1869,(2) The public accountant of a designated corporation shall conduct an audit engagement in,
1870,the prescribed manner if the corporation’s members pass an ordinary resolution requiring an,
1871,(3) The resolution is valid only until the following annual meeting of members or for the period,
1872,Audit engagement — other corporations,
1873,"189 (1) Subject to subsection (2), the public accountant of a corporation that is not a",
1874,designated corporation shall conduct an audit engagement in the prescribed manner.,
1875,Review engagement — other corporations,
1876,(2) The public accountant of a soliciting corporation that is not a designated corporation shall,
1877,conduct a review engagement in the prescribed manner if,
1878,(a) the corporation has gross annual revenues for its last completed financial year that are,
1879,equal to or less than the prescribed amount or is deemed to have such revenues under,
1880,(b) its members pass a special resolution requiring a review engagement.,
1881,(3) The resolution is valid only until the following annual meeting of members.,
1882,"190 On the application of a soliciting corporation, the Director may, on any terms that the",
1883,Director thinks fit and if the Director is satisfied that doing so would not be prejudicial to the,
1884,"public interest, deem the corporation to have",
1885,(a) revenues referred to in paragraph 179(a); or,
1886,"(b) revenues referred to in paragraph 189(2)(a), if the corporation is not a designated",
1887,"191 After conducting an audit engagement or a review engagement, the public accountant",
1888,shall report in the prescribed manner on the financial statements required by this Act to be,
1889,"placed before the members, except any financial statements or part of those statements that",
1890,relate to the period referred to in subparagraph 172(1)(a)(ii).,
1891,Reliance on other public accountant,
1892,"192 (1) Despite section 193, a public accountant of a holding corporation may reasonably rely",
1893,on the report of a public accountant of a body corporate or an unincorporated business the,
1894,accounts of which are included in whole or in part in the financial statements of the,
1895,"(2) For the purpose of subsection (1), reasonableness is a question of fact.",
1896,(3) Subsection (1) applies whether or not the financial statements of the holding corporation,
1897,reported on by the public accountant are in consolidated form.,
1898,"193 (1) At the request of a public accountant of a corporation, the present or former directors,",
1899,"officers, employees, agents or mandataries of the corporation shall furnish the following, if they",
1900,"are reasonably able to do so and if, in the opinion of the public accountant, it is necessary to",
1901,enable the public accountant to conduct the review or audit engagement required under,
1902,section 188 or 189 and to make the report required under section 191:,
1903,(a) any information and explanations; and,
1904,"(b) access to records, documents, books, accounts and vouchers of the corporation or any",
1905,Directors to obtain and furnish information,
1906,"(2) On the demand of the public accountant of a corporation, the directors of the corporation",
1907,"(a) obtain from the present or former directors, officers, employees, agents or mandataries",
1908,of any subsidiary of the corporation the information and explanations that they are,
1909,"reasonably able to furnish and that are, in the opinion of the public accountant, necessary",
1910,to enable the public accountant to conduct the review or audit engagement required under,
1911,section 188 or 189 and to make the report required under section 191; and,
1912,(b) furnish the public accountant with the information and explanations so obtained.,
1913,(3) A person who in good faith makes an oral or written communication under subsection (1) or,
1914,(2) is not liable in any civil proceeding arising from having made the communication.,
1915,"194 (1) A corporation may have an audit committee and, if it does, the committee shall be",
1916,"composed of not less than three directors, a majority of whom are not officers or employees of",
1917,the corporation or any of its affiliates.,
1918,(2) The audit committee shall review the financial statements of the corporation before they are,
1919,(3) The corporation shall send the public accountant notice of the time and place of any,
1920,meeting of the audit committee. The public accountant is entitled to attend the meeting at the,
1921,"expense of the corporation and be heard, and shall attend every meeting of the committee if",
1922,requested to do so by one of its members.,
1923,(4) The public accountant or a member of the audit committee may call a meeting of the,
1924,195 (1) A director or an officer of a corporation shall immediately notify any audit committee,
1925,and the public accountant of any error or misstatement of which the director or officer becomes,
1926,aware in a financial statement that the public accountant or a former public accountant has,
1927,(2) A public accountant or former public accountant of a corporation who is notified or becomes,
1928,"aware of an error or misstatement in a financial statement on which they have reported shall, if",
1929,"in their opinion the error or misstatement is material, inform each director accordingly.",
1930,(3) When the public accountant or former public accountant informs the directors of an error or,
1931,"misstatement in a financial statement,",
1932,(a) the directors shall prepare and issue revised financial statements or otherwise inform,
1933,(b) the corporation shall send the Director a copy of the revised financial statements or a,
1934,"notice of the error or misstatement, if the corporation is one that is required to comply with",
1935,196 Any oral or written statement or report made under this Act by the public accountant or,
1936,former public accountant of a corporation has qualified privilege.,
1937,Amendment of articles or by-laws,
1938,"197 (1) A special resolution of the members — or, if section 199 applies, of each applicable",
1939,class or group of members — is required to make any amendment to the articles or the by-,
1940,laws of a corporation to,
1941,(a) change the corporation’s name;,
1942,(b) change the province in which the corporation’s registered office is situated;,
1943,"(c) add, change or remove any restriction on the activities that the corporation may carry",
1944,(d) create a new class or group of members;,
1945,(e) change a condition required for being a member;,
1946,"(f) change the designation of any class or group of members or add, change or remove any",
1947,rights and conditions of any such class or group;,
1948,(g) divide any class or group of members into two or more classes or groups and fix the,
1949,rights and conditions of each class or group;,
1950,"(h) add, change or remove a provision respecting the transfer of a membership;",
1951,"(i) subject to section 133, increase or decrease the number of — or the minimum or",
1952,maximum number of — directors fixed by the articles;,
1953,(j) change the statement of the purpose of the corporation;,
1954,(k) change the statement concerning the distribution of property remaining on liquidation,
1955,after the discharge of any liabilities of the corporation;,
1956,(l) change the manner of giving notice to members entitled to vote at a meeting of,
1957,(m) change the method of voting by members not in attendance at a meeting of members;,
1958,"(n) add, change or remove any other provision that is permitted by this Act to be set out in",
1959,"(2) The directors of a corporation may, if authorized by the members in the special resolution",
1960,"effecting an amendment under this section, revoke the resolution before it is acted on without",
1961,further approval of the members.,
1962,"(3) Despite subsection (1), if a corporation has a designating number as a name, the directors",
1963,may amend its articles to change that name to a verbal name.,
1964,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Proposal to amend",
1965,"198 (1) Subject to subsection (2), a director, or a member who is entitled to vote at an annual",
1966,"meeting of members, may, in accordance with section 163, propose to make an amendment",
1967,referred to in subsection 197(1).,
1968,(2) Notice of a meeting of members at which a proposal to make an amendment referred to in,
1969,subsection 197(1) is to be considered shall set out the proposed amendment.,
1970,"199 (1) The members of a class or group of members are, unless the articles otherwise",
1971,"provide in the case of an amendment referred to in paragraphs (a) and (e), entitled to vote",
1972,separately as a class or group on a proposal to make an amendment referred to in subsection,
1973,"(a) effect an exchange, reclassification or cancellation of all or part of the memberships of",
1974,"(b) add, change or remove the rights or conditions attached to the memberships of the",
1975,"(i) to reduce or remove a liquidation preference, or",
1976,"(ii) to add, remove or change prejudicially voting or transfer rights of the class or group;",
1977,(c) increase the rights of any other class or group of members having rights equal or,
1978,superior to those of the class or group;,
1979,(d) increase the rights of a class or group of members having rights inferior to those of the,
1980,class or group to make them equal or superior to those of the class or group;,
1981,(e) create a new class or group of members having rights equal or superior to those of the,
1982,(f) effect an exchange or create a right of exchange of all or part of the memberships of,
1983,another class or group into the memberships of the class or group.,
1984,(2) Subsection (1) applies whether or not memberships of a class or group otherwise carry the,
1985,(3) A proposal to make an amendment referred to in subsection (1) is adopted when the,
1986,members of each class or group entitled to vote separately on the amendment as a class or,
1987,group have approved the amendment by a special resolution.,
1988,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Delivery of articles",
1989,"200 Subject to any revocation under subsection 197(2), after an amendment to the articles has",
1990,"been adopted under section 197 or 199, articles of amendment in the form that the Director",
1991,fixes shall be sent to the Director.,
1992,"201 On receipt of articles of amendment, the Director shall issue a certificate of amendment in",
1993,202 (1) An amendment to the articles becomes effective on the date shown in the certificate of,
1994,amendment and the articles are amended accordingly.,
1995,(2) No amendment to the articles affects an existing cause of action or claim or liability to,
1996,"prosecution in favour of or against the corporation or its directors or officers, or any civil,",
1997,criminal or administrative action or proceeding to which a corporation or its directors or officers,
1998,"203 (1) The directors may at any time, and shall when so directed by the Director, restate the",
1999,(2) Restated articles of incorporation in the form that the Director fixes shall be sent to the,
2000,"(3) On receipt of restated articles of incorporation, the Director shall issue a restated certificate",
2001,of incorporation in accordance with section 276.,
2002,(4) Restated articles of incorporation are effective on the date shown in the restated certificate,
2003,of incorporation and supersede the original articles of incorporation and all amendments to,
2004,204 Two or more corporations may amalgamate and continue as one corporation.,
2005,205 (1) Each corporation proposing to amalgamate shall enter into an agreement setting out,
2006,"the terms and means of effecting the amalgamation and, in particular, setting out",
2007,(a) the provisions that are required to be included in articles of incorporation under section,
2008,7 or in the by-laws under section 154;,
2009,(b) the name and address of each proposed director of the amalgamated corporation;,
2010,(c) the manner in which the memberships of each amalgamating corporation are to be,
2011,converted into memberships of the amalgamated corporation;,
2012,(d) whether the by-laws of the amalgamated corporation are to be those of one of the,
2013,"amalgamating corporations and, if not, a copy of the proposed by-laws; and",
2014,(e) details of any arrangements necessary to perfect the amalgamation and to provide for,
2015,the subsequent management and operation of the amalgamated corporation.,
2016,(2) If a membership in an amalgamating corporation is held by or on behalf of another,
2017,"amalgamating corporation, the amalgamation agreement shall provide for the cancellation,",
2018,"without any repayment of capital, of the membership when the amalgamation becomes",
2019,effective. No provision shall be made in the agreement for the conversion of the membership,
2020,into membership of the amalgamated corporation.,
2021,206 (1) The directors of each amalgamating corporation shall submit the amalgamation,
2022,agreement for approval to a meeting of the members of the amalgamating corporation of which,
2023,"they are directors and, subject to subsection (4), to the members of each class or group of",
2024,(2) Each amalgamating corporation shall give notice of a meeting of members in accordance,
2025,with section 162 to its members and shall include in the notice a copy or summary of the,
2026,(3) Each membership in an amalgamating corporation carries the right to vote in respect of an,
2027,amalgamation agreement whether or not it otherwise carries the right to vote.,
2028,(4) The members of a class or group of members of each amalgamating corporation are,
2029,entitled to vote separately as a class or group in respect of an amalgamation agreement if the,
2030,"amalgamation agreement contains a provision that, if contained in a proposed amendment to",
2031,"the articles, would entitle the members to vote as a class or group under section 199.",
2032,"(5) Subject to subsection (4), an amalgamation agreement is adopted when the members of",
2033,each amalgamating corporation have approved the amalgamation by special resolutions.,
2034,(6) An amalgamation agreement may provide that at any time before the issue of a certificate,
2035,of amalgamation the agreement may be terminated by the directors of an amalgamating,
2036,"corporation, despite approval of the agreement by the members of all or any of the",
2037,207 (1) A holding corporation and one or more of its subsidiary corporations may amalgamate,
2038,and continue as one corporation without complying with sections 205 and 206 if,
2039,(a) the amalgamation is approved by a resolution of the directors of each amalgamating,
2040,(b) all memberships in each amalgamating subsidiary corporation are held by one or more,
2041,of the other amalgamating corporations; and,
2042,(c) the resolutions provide that,
2043,(i) the memberships in each amalgamating subsidiary corporation shall be cancelled,
2044,"without any repayment of capital in respect of those memberships, and",
2045,"(ii) except as may be prescribed, the articles of amalgamation shall be the same as the",
2046,articles of the amalgamating holding corporation.,
2047,(2) Two or more wholly-owned subsidiary corporations of the same holding body corporate,
2048,may amalgamate and continue as one corporation without complying with sections 205 and,
2049,(b) the resolutions provide that,
2050,(i) the memberships in all but one of the amalgamating subsidiary corporations shall be,
2051,"cancelled without any repayment of capital in respect of those memberships, and",
2052,articles of the amalgamating subsidiary corporation whose memberships are not,
2053,"208 (1) Subject to subsection 206(6), after an amalgamation has been adopted under section",
2054,"206 or approved under section 207, articles of amalgamation in the form that the Director fixes",
2055,shall be sent to the Director together with the documents required by sections 20 and 128.,
2056,(2) The articles of amalgamation shall have attached to them a statutory declaration of a,
2057,director or an officer of each amalgamating corporation that establishes to the satisfaction of,
2058,(a) there are reasonable grounds for believing that,
2059,"(i) each amalgamating corporation is, and the amalgamated corporation will be, able to",
2060,"pay its liabilities as they become due, and",
2061,(ii) the realizable value of the amalgamated corporation’s assets will not be less than,
2062,the aggregate of its liabilities; and,
2063,(b) there are reasonable grounds for believing that,
2064,"(i) no creditor will be prejudiced by the amalgamation, or",
2065,(ii) adequate notice has been given to all known creditors of the amalgamating,
2066,corporations and no creditor objects to the amalgamation otherwise than on grounds,
2067,that are frivolous or vexatious.,
2068,"(3) For the purposes of subsection (2), adequate notice is given if",
2069,(a) a notice in writing is sent to each known creditor having a claim against the corporation,
2070,that exceeds the prescribed amount;,
2071,(b) a notice is published once in a newspaper published or distributed in the place where,
2072,the corporation has its registered office and reasonable notice is given in each province,
2073,where the corporation carries on activities; and,
2074,(c) each notice states that the corporation intends to amalgamate with one or more,
2075,specified corporations in accordance with this Act and that a creditor of the corporation may,
2076,object to the amalgamation within the prescribed period.,
2077,"(4) On receipt of articles of amalgamation, the Director shall issue a certificate of",
2078,amalgamation in accordance with section 276.,
2079,"209 On the date shown in a certificate of amalgamation, the amalgamation of the",
2080,amalgamating corporations and their continuance as one corporation become effective and,
2081,(a) the property of each amalgamating corporation continues to be the property of the,
2082,(a.1) for the purposes of determining whether the amalgamated corporation is a soliciting,
2083,"corporation or whether paragraph 235(1)(c) applies to the amalgamated corporation, the",
2084,income received prior to that date by any of the amalgamating corporations is deemed to,
2085,have been received by the amalgamated corporation;,
2086,(b) the amalgamated corporation continues to be liable for the obligations of each,
2087,"(c) an existing cause of action, claim or liability to prosecution is unaffected;",
2088,"(d) a civil, criminal or administrative action or proceeding pending by or against an",
2089,amalgamating corporation may be continued by or against the amalgamated corporation;,
2090,"(e) a conviction against, or ruling, order or judgment in favour of or against, an",
2091,amalgamating corporation may be enforced by or against the amalgamated corporation;,
2092,(f) the articles of amalgamation are deemed to be the articles of incorporation of the,
2093,amalgamated corporation and the certificate of amalgamation is deemed to be the,
2094,certificate of incorporation of the amalgamated corporation.,
2095,Amalgamation under other federal Acts,
2096,"210 (1) Subject to subsection (2), a corporation may not amalgamate with one or more bodies",
2097,"corporate under the Bank Act, the Cooperative Credit Associations Act, the Insurance",
2098,Companies Act or the Trust and Loan Companies Act unless the corporation is first authorized,
2099,to do so by the members in accordance with section 206.,
2100,(2) A corporation may not amalgamate with one or more bodies corporate under the provisions,
2101,of one of the Acts referred to in subsection (1) respecting short-form amalgamations unless the,
2102,corporation is first authorized to do so by the directors in accordance with section 207.,
2103,(3) On receipt of a notice that a corporation has amalgamated under one of the Acts referred to,
2104,"in subsection (1), the Director shall issue a certificate of discontinuance in accordance with",
2105,section 276 if the Director is of the opinion that the corporation has been amalgamated in,
2106,Notice deemed to be articles,
2107,"(4) For the purposes of section 276, a notice referred to in subsection (3) is deemed to be",
2108,articles that are in the form that the Director fixes.,
2109,(5) This Act ceases to apply to the corporation on the date shown in the certificate of,
2110,"(6) For greater certainty, section 208 does not apply to a corporation that amalgamates under",
2111,one of the Acts referred to in subsection (1).,
2112,211 (1) A body corporate incorporated or continued otherwise than by or under an Act of,
2113,Parliament may apply to the Director for a certificate of continuance if so authorized by the,
2114,"laws of its jurisdiction and if the body corporate satisfies, or by its articles of continuance would",
2115,"satisfy, the requirements for incorporation under this Act.",
2116,Amendments in articles of continuance,
2117,"(2) A body corporate that applies for a certificate under subsection (1) may, without so stating",
2118,"in its articles of continuance, effect by those articles any amendment to its act of incorporation,",
2119,"articles, letters patent or memorandum or articles of association that a corporation",
2120,incorporated under this Act may make to its articles.,
2121,"(3) If the body corporate is a body corporate with share capital, it shall establish the terms and",
2122,conditions on which it is converted to a body corporate without share capital.,
2123,"(4) If a body corporate wishes to apply for a certificate under subsection (1), articles of",
2124,continuance in the form that the Director fixes shall be sent to the Director together with the,
2125,"(5) On receipt of articles of continuance, the Director shall issue a certificate of continuance in",
2126,(6) From the date shown in the certificate of continuance,
2127,(a) the body corporate becomes a corporation to which this Act applies as if it had been,
2128,(b) the articles of continuance are deemed to be the articles of incorporation of the,
2129,(c) the certificate of continuance is deemed to be the certificate of incorporation of the,
2130,(d) any shareholders or members cease to be shareholders or members of the body,
2131,corporate and become members of the continued corporation.,
2132,(7) The Director shall immediately send a copy of the certificate of continuance to the,
2133,appropriate official or public body in the jurisdiction in which continuance under this Act was,
2134,"(8) From the date of continuance of a body corporate as a corporation under this Act,",
2135,(a) the property of the body corporate continues to be the property of the corporation;,
2136,(b) the corporation continues to be liable for the obligations of the body corporate;,
2137,"(d) any civil, criminal or administrative action or proceeding pending by or against the body",
2138,corporate may be continued by or against the corporation; and,
2139,"(e) any conviction against, or ruling, order or judgment in favour of or against, the body",
2140,corporate may be enforced by or against the corporation.,
2141,(9) A membership in a body corporate issued before the body corporate was continued under,
2142,this Act is deemed to have been issued in compliance with this Act and the articles of,
2143,"212 (1) In this section, charter includes",
2144,(a) the text of an Act of incorporation and of any amendments to that Act;,
2145,"(b) any letters patent, supplementary letters patent, certificate of incorporation and",
2146,"(c) in the case of a body corporate incorporated under the Pension Fund Societies Act, the",
2147,text of that Act and the by-laws of the body corporate.,
2148,"(2) In connection with a continuance under this Act, the shareholders or members of a body",
2149,corporate incorporated or continued by or under a special Act of Parliament who are entitled to,
2150,"vote at annual meetings of shareholders or members may, despite the charter of the body",
2151,"(a) by special resolution, authorize the directors of the body corporate to apply under",
2152,section 211 for a certificate of continuance; and,
2153,"(b) by the same resolution, make any amendment to the charter of the body corporate that",
2154,a corporation incorporated under this Act may make to its articles.,
2155,Amendment of charter — other bodies corporate,
2156,"(3) In connection with a continuance under this Act, the shareholders or members of a body",
2157,"corporate incorporated or continued by or under an Act of Parliament, other than this Act or a",
2158,"special Act, who are entitled to vote at annual meetings of shareholders or members may,",
2159,"subject to any other Act of Parliament or the charter of the body corporate,",
2160,Change of class or group rights,
2161,"(4) Despite subsections (2) and (3), the members of a body corporate may not, by a special",
2162,"resolution under either of those subsections, make any amendment of the nature referred to in",
2163,"subsection 199(1) that affects a class or group of members, unless",
2164,(a) the charter of the body corporate otherwise provides in respect of an amendment of the,
2165,nature referred to in paragraph 199(1)(a) or (e); or,
2166,(b) the members of the class or group approve the amendment in accordance with section,
2167,Change of class or series rights,
2168,"(5) Despite subsections (2) and (3), the shareholders of a body corporate with shares may not,",
2169,"by a special resolution under either of those subsections, make any amendment affecting a",
2170,class or series of shares unless the shareholders of the class or series approve the,
2171,amendment in accordance with section 199.,
2172,"(6) Subject to subsection (9), the directors of a body corporate incorporated or continued by or",
2173,"under a special Act of Parliament may, despite the charter of the body corporate, apply under",
2174,section 211 for a certificate of continuance if the articles of continuance do not make any,
2175,amendment to the charter of the body corporate other than an amendment required to conform,
2176,Authorizing continuance — other bodies corporate,
2177,"(7) Subject to subsection (9), the directors of a body corporate incorporated or continued by or",
2178,"under an Act of Parliament, other than this Act or a special Act, may, subject to any other Act of",
2179,"Parliament or the charter of the body corporate, apply under section 211 for a certificate of",
2180,continuance if the articles of continuance do not make any amendment to the charter of the,
2181,body corporate other than an amendment required to conform to this Act.,
2182,"(8) For the purposes of this section, every body corporate that is incorporated or continued by",
2183,"or under an Act of Parliament and to which the Bank Act, the Cooperative Credit Associations",
2184,"Act, the Insurance Companies Act or the Trust and Loan Companies Act applies is deemed to",
2185,be incorporated or continued by or under an Act of Parliament other than this Act or a special,
2186,"(9) The Governor in Council may, by order, require a body corporate without share capital",
2187,incorporated by or under an Act of Parliament other than this Act to apply for a certificate of,
2188,continuance under section 211 within any period that may be prescribed except for the,
2189,(c) a company or society to which the Insurance Companies Act applies; and,
2190,(10) A body corporate that obtains a certificate of continuance under this section is not required,
2191,to pay any fees in respect of the continuance.,
2192,Special Act no longer applicable,
2193,(11) On the continuance of a body corporate without share capital incorporated by a special,
2194,"Act of Parliament as a corporation under this Act, the special Act ceases to apply to the",
2195,(12) A body corporate referred to in subsection (9) that does not make an application to obtain,
2196,a certificate of continuance within the period prescribed is dissolved on the expiry of that,
2197,"213 (1) Subject to subsection (10), a corporation may apply to the appropriate official or public",
2198,body of another jurisdiction requesting that the corporation be continued as if it had been,
2199,incorporated under the laws of that other jurisdiction if the corporation,
2200,(a) is authorized by the members in accordance with subsections (3) to (5) to make the,
2201,(b) establishes to the satisfaction of the Director that its proposed continuance in the other,
2202,jurisdiction will not adversely affect creditors or members of the corporation.,
2203,Continuance — other federal Acts,
2204,(2) A corporation that is authorized by the members in accordance with subsections (3) to (5),
2205,"may apply to the appropriate Minister or the Director for its continuance under the Bank Act,",
2206,"the Canada Cooperatives Act, the Cooperative Credit Associations Act, the Insurance",
2207,Companies Act or the Trust and Loan Companies Act.,
2208,(3) The corporation shall give members notice of a meeting of members in accordance with,
2209,(4) Each membership in the corporation carries the right to vote in respect of a continuance,
2210,whether or not it otherwise carries the right to vote.,
2211,(5) An application for continuance is authorized when the members have approved of the,
2212,continuance by a special resolution.,
2213,"(6) The directors of a corporation may, if authorized by the members at the time of approving",
2214,"an application for continuance, abandon the application without further approval of the",
2215,(7) On receipt of a notice that the corporation has been continued under the laws of another,
2216,"jurisdiction or an Act referred to in subsection (2), the Director shall issue a certificate of",
2217,discontinuance in accordance with section 276 if the Director is of the opinion that the,
2218,corporation has been continued in accordance with this section.,
2219,"(8) For the purposes of section 276, a notice referred to in subsection (7) is deemed to be",
2220,(9) This Act ceases to apply to the corporation on the date shown in the certificate of,
2221,(10) A corporation shall not be continued as a body corporate under the laws of another,
2222,jurisdiction unless those laws provide in effect that,
2223,(a) the property of the corporation continues to be the property of the body corporate;,
2224,(b) the body corporate continues to be liable for the obligations of the corporation;,
2225,"(d) any civil, criminal or administrative action or proceeding pending by or against the",
2226,corporation may be continued by or against the body corporate; and,
2227,"(e) any conviction against, or ruling, order or judgment in favour of or against, the",
2228,corporation may be enforced by or against the body corporate.,
2229,"Extraordinary sale, lease or exchange",
2230,"214 (1) A sale, a lease or an exchange of all or substantially all of the property of a corporation",
2231,other than in the ordinary course of its activities requires the authorization of the members in,
2232,accordance with subsections (2) to (6).,
2233,(2) The corporation shall give members notice of a meeting of members in accordance with,
2234,"section 162 and shall include a copy or summary of the proposed agreement of sale, lease or",
2235,"(3) At the meeting of members, the members may authorize the sale, lease or exchange and",
2236,"may fix, or authorize the directors to fix, any of the terms and conditions of the sale, lease or",
2237,"(4) Each membership in the corporation carries the right to vote in respect of the sale, lease or",
2238,exchange whether or not it otherwise carries the right to vote.,
2239,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Class vote",
2240,(5) The members of a class or group of members are entitled to vote separately as a class or,
2241,"group in respect of the sale, lease or exchange only if the class or group is affected by the",
2242,"sale, lease or exchange in a manner different from the members of another class or group.",
2243,"(6) The sale, lease or exchange is authorized when the members of each class or group",
2244,entitled to vote on it have approved it by a special resolution.,
2245,"(7) The directors of a corporation may, if authorized by the members approving a proposed",
2246,"sale, lease or exchange, and subject to the rights of third parties, abandon the sale, lease or",
2247,exchange without further approval of the members.,
2248,"215 (1) In this section, reorganization means a reorganization pursuant to",
2249,(a) a court order made under section 253;,
2250,(b) a court order made under the Bankruptcy and Insolvency Act approving a proposal; or,
2251,(c) a court order made under any other Act of Parliament that affects the rights among a,
2252,corporation and its members and creditors.,
2253,"(2) If a corporation is subject to an order referred to in subsection (1), the order may also",
2254,require any amendment of the articles or by-laws to effect any change that might be made,
2255,"(3) If a court makes an order referred to in subsection (1), the court may also",
2256,(a) authorize the issue of debt obligations of the corporation and fix their terms; and,
2257,(b) appoint directors in place of or in addition to all or any of the directors then in office.,
2258,"(4) After an order referred to in subsection (1) has been made, articles of reorganization in the",
2259,form that the Director fixes shall be sent to the Director together with the documents required,
2260,"by section 20 and subsection 134(1), if applicable.",
2261,"(5) On receipt of articles of reorganization, the Director shall issue a certificate of amendment",
2262,in accordance with section 276.,
2263,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Effect of certificate",
2264,(6) A reorganization becomes effective on the date shown in the certificate of amendment and,
2265,the articles are amended accordingly.,
2266,"216 (1) In this section, arrangement includes",
2267,(a) an amendment to the articles of a corporation;,
2268,(b) an amalgamation of two or more corporations;,
2269,(c) an amalgamation of a body corporate with a corporation that results in an amalgamated,
2270,corporation subject to this Act;,
2271,(d) a division of the activities carried on by a corporation;,
2272,(e) a transfer of all or substantially all of the property of a corporation to another body,
2273,"corporate in exchange for money or other property, shares, memberships or debt",
2274,obligations of the body corporate;,
2275,(f) an exchange of debt obligations or memberships of a corporation for money or other,
2276,property or other memberships or debt obligations of the corporation or money or other,
2277,"property, shares, memberships or debt obligations of another body corporate;",
2278,(g) a liquidation and dissolution of a corporation; and,
2279,(h) any combination of operations referred to in paragraphs (a) to (g).,
2280,Application to court for approval of arrangement,
2281,(2) If it is not practicable for a corporation to effect a fundamental change in the nature of an,
2282,"arrangement under any other provision of this Act, the corporation may apply to a court for an",
2283,order approving an arrangement proposed by the corporation.,
2284,"(3) On an application under this section, the court may make any interim or final order that it",
2285,(a) an order determining the notice to be given to any interested person or dispensing with,
2286,notice to any person other than the Director;,
2287,"(b) an order appointing counsel, at the expense of the corporation, to represent the",
2288,"(c) an order requiring a corporation to call, hold and conduct a meeting of members or",
2289,holders of debt obligations issued by the corporation in any manner that the court directs;,
2290,(d) an order approving an arrangement as proposed by the corporation or as amended in,
2291,any manner that the court directs.,
2292,(4) An applicant for any interim or final order under this section shall give the Director notice of,
2293,the application and the Director is entitled to appear and be heard in person or by counsel.,
2294,"(5) After an order referred to in paragraph (3)(d) has been made, articles of arrangement in the",
2295,"(6) On receipt of articles of arrangement, the Director shall issue a certificate of arrangement in",
2296,(7) An arrangement becomes effective on the date shown in the certificate of arrangement.,
2297,"217 In this Part, court, in relation to a corporation, means a court having jurisdiction in the",
2298,place where the corporation has its registered office.,
2299,"218 (1) This Part does not apply to a corporation for which there is a trustee in bankruptcy, a",
2300,"trustee under a proposal or an interim receiver under the Bankruptcy and Insolvency Act, or a",
2301,"receiver acting under a provincial law, until the end of the prescribed period after",
2302,(a) the trustee or interim receiver has been discharged; or,
2303,(b) the receiver has provided to the Superintendent of Bankruptcy the final report and,
2304,statement of accounts required by subsection 246(3) of the Bankruptcy and Insolvency Act.,
2305,(2) Any proceedings under this Part to dissolve or to liquidate and dissolve a corporation that,
2306,"are pending when a trustee, interim receiver or receiver referred to in subsection (1) becomes",
2307,entitled to act with respect to the corporation are stayed until the end of the prescribed period,
2308,"219 (1) If a corporation or other body corporate is dissolved under this Part, or if a body",
2309,"corporate created or continued under Part II of the Canada Corporations Act, chapter C-32 of",
2310,"the Revised Statutes of Canada, 1970 — or that is subject to Part III of that Act — is dissolved",
2311,"under that Act, any interested person may apply to the Director to have the dissolved",
2312,corporation or other body corporate revived as a corporation under this Act.,
2313,(2) Articles of revival in the form that the Director fixes shall be sent to the Director.,
2314,"(3) On receipt of articles of revival, the Director shall issue a certificate of revival in accordance",
2315,(a) the dissolved corporation or body corporate has fulfilled all conditions precedent that the,
2316,(b) there is no valid reason for refusing to issue the certificate.,
2317,(4) A dissolved corporation or other body corporate is revived as a corporation under this Act,
2318,on the date shown on the certificate of revival.,
2319,(5) On the revival of a body corporate without share capital incorporated by a special Act of,
2320,"Parliament as a corporation under this Act, the special Act ceases to apply to the corporation.",
2321,"(6) Subject to any reasonable terms that may be imposed by the Director, to the rights",
2322,acquired by any person after its dissolution and to any changes to the internal affairs of the,
2323,"corporation or body corporate after its dissolution, the revived corporation is, in the same",
2324,"manner and to the same extent as if it had not been dissolved,",
2325,"(a) restored to its previous position in law, including the restoration of any rights and",
2326,privileges whether arising before its dissolution or after its dissolution but before its revival;,
2327,"(b) liable for the obligations that it would have had if it had not been dissolved, whether",
2328,they arise before its dissolution or after its dissolution but before its revival.,
2329,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Legal actions",
2330,(7) Any legal action respecting the affairs of a revived corporation taken between the time of its,
2331,dissolution and its revival is valid and effective.,
2332,"(8) In this section, interested person includes",
2333,"(a) a member, a director, an officer, an employee and a creditor of a dissolved corporation",
2334,"(b) a person who has a contract — other than, in Quebec, a contract by gratuitous title —",
2335,with the dissolved corporation or body corporate;,
2336,"(c) a person who, although at the time of dissolution of the corporation or body corporate",
2337,"was not a person described in paragraph (a), would be such a person if a certificate of",
2338,revival were issued under this section; and,
2339,(d) a trustee in bankruptcy or a liquidator for the dissolved corporation or body corporate.,
2340,220 (1) A corporation that has not issued any memberships may be dissolved at any time by,
2341,resolution of all the directors.,
2342,(2) A corporation that has no property and no liabilities may be dissolved by special resolution,
2343,"of the members or, if it has more than one class or group of members, by special resolution of",
2344,each class or group whether or not the members are otherwise entitled to vote.,
2345,Dissolution where property disposed of,
2346,(3) A corporation that has property or liabilities or both may be dissolved by special resolution,
2347,"each class or group whether or not the members are otherwise entitled to vote, if",
